index_content,word,nature,content_type,index_word
1087,混水,n,neg,9
1087,开关,v,neg,10
1087,装,v,neg,11
1087,两个,m,neg,12
1087,洞,n,neg,13
1087,洒水,v,neg,14
1087,开关,v,neg,15
1087,未,d,neg,16
1087,装,v,neg,17
1087,本来,t,neg,18
1087,安装,v,neg,19
1087,接头,v,neg,20
1087,块钱,n,neg,21
1087,搞定,v,neg,22
1087,安装,v,neg,23
1087,人员,n,neg,24
1087,坑,n,neg,25
1090,客服,n,neg,0
1090,忽悠,z,neg,1
1090,功能,n,neg,2
1090,缺失,v,neg,3
1090,安装,v,neg,4
1090,人员,n,neg,5
1090,安装,v,neg,6
1090,开,v,neg,7
1090,关键,n,neg,8
1090,无效,a,neg,9
1090,安装,v,neg,10
1090,四个,m,neg,11
1090,短,a,neg,12
1090,费用,n,neg,13
1090,安装费,n,neg,14
1090,低,a,neg,15
1091,星,n,neg,0
1091,不想,v,neg,1
1091,垃圾,n,neg,2
1091,花,v,neg,3
1091,洒,v,neg,4
1091,配备,v,neg,5
1091,花钱买,ns,neg,6
1091,网购,n,neg,7
1091,最不开心,l,neg,8
1091,建议,n,neg,9
1091,购买,v,neg,10
1095,售后服务,l,neg,0
1095,超级,b,neg,1
1095,差,a,neg,2
1095,安装,v,neg,3
1095,师傅,nr,neg,4
1095,态度,n,neg,5
1095,极差,n,neg,6
1095,购买,v,neg,7
1095,产品,n,neg,8
1095,放心,v,neg,9
1101,做,v,neg,0
1101,信赖,n,neg,1
1101,用户,n,neg,2
1101,实在,v,neg,3
1101,不想,v,neg,4
1101,差评,n,neg,5
1101,买回,v,neg,6
1101,泄,vg,neg,7
1101,压阀,n,neg,8
1101,漏水,n,neg,9
1101,承认,v,neg,10
1101,产品,n,neg,11
1101,售后,n,neg,12
1101,换,v,neg,13
1101,次,q,neg,14
1101,泄,vg,neg,15
1101,压阀,n,neg,16
1101,终于,d,neg,17
1101,承认,v,neg,18
1101,产品,n,neg,19
1101,同意,d,neg,20
1101,换货,nz,neg,21
1101,同意,d,neg,22
1101,期间,f,neg,23
1101,打电话,l,neg,24
1101,抱歉,v,neg,25
1101,给换,v,neg,26
1101,消费者,n,neg,27
1101,简单,a,neg,28
1101,诉求,v,neg,29
1101,买回来,l,neg,30
1101,产品,n,neg,31
1101,拖,v,neg,32
1101,半个,m,neg,33
1101,月,m,neg,34
1101,电话,n,neg,35
1101,解决,v,neg,36
1101,承诺,v,neg,37
1101,天因,n,neg,38
1101,产品质量,n,neg,39
1101,退货,v,neg,40
1101,天因,n,neg,41
1101,产品质量,n,neg,42
1101,换货,nz,neg,43
1101,欺骗,v,neg,44
1101,消费者,n,neg,45
1101,店大欺客,vn,neg,46
1101,忠诚度,i,neg,47
1101,高,a,neg,48
1101,用户,n,neg,49
1102,一个多月,m,neg,0
1102,评价,n,neg,1
1102,此款,r,neg,2
1102,建议,n,neg,3
1102,购买,v,neg,4
1102,升,v,neg,5
1102,热水,n,neg,6
1102,洗澡,v,neg,7
1102,喷头,v,neg,8
1102,分钟,q,neg,9
1102,温度,n,neg,10
1102,从度,d,neg,11
1102,下降,v,neg,12
1102,到度,d,neg,13
1102,洗澡,v,neg,14
1102,需求,v,neg,15
1102,加热,v,neg,16
1102,舒服,a,neg,17
1102,特别,d,neg,18
1102,特别,d,neg,19
1102,特别,d,neg,20
1102,慢,a,neg,21
1102,瓦数,n,neg,22
1102,瓦,n,neg,23
1102,写,v,neg,24
1102,瓦,n,neg,25
1102,欺诈,vn,neg,26
1102,嫌疑,v,neg,27
1102,建议,n,neg,28
1102,卖,v,neg,29
1102,换,nz,neg,30
1109,差,a,neg,0
1109,评,n,neg,1
1109,差,a,neg,2
1109,评,n,neg,3
1109,欺骗,v,neg,4
1109,消费者,n,neg,5
1109,售后,n,neg,6
1109,乱收费,n,neg,7
1109,安装,v,neg,8
1109,一半,m,neg,9
1109,走,v,neg,10
1109,乱收费,n,neg,11
1110,加热,v,neg,0
1110,慢,a,neg,1
1110,电源线,n,neg,2
1110,开关,v,neg,3
1110,保护,v,neg,4
1115,两个,m,neg,0
1115,角阀,n,neg,1
1115,加,v,neg,2
1115,八个,m,neg,3
1115,弯头,v,neg,4
1115,加点,n,neg,5
1115,收,v,neg,6
1115,块钱,n,neg,7
1115,两条,m,neg,8
1115,软管,n,neg,9
1115,省,n,neg,10
1115,块钱,n,neg,11
1115,配件,n,neg,12
1115,实体店,n,neg,13
1115,贵,a,neg,14
1115,一半,m,neg,15
1115,写,v,neg,16
1115,装,v,neg,17
1115,块钱,n,neg,18
1115,好赚,v,neg,19
1118,安装费,n,neg,0
1118,乱收费,n,neg,1
1118,太,d,neg,2
1118,高,a,neg,3
1120,朋友,n,neg,0
1120,不好,d,neg,1
1124,装,v,neg,0
1124,没用,v,neg,1
1124,安装,v,neg,2
1124,吐,v,neg,3
1124,槽,ng,neg,4
1124,免费,vn,neg,5
1124,安装,v,neg,6
1124,配件,n,neg,7
1124,膨胀,v,neg,8
1124,螺丝,n,neg,9
1124,防水,v,neg,10
1124,圈,q,neg,11
1124,管道,n,neg,12
1124,乱七八糟,i,neg,13
1124,收,v,neg,14
1124,一百,m,neg,15
1124,人工费,n,neg,16
1124,块,zg,neg,17
1124,客服,n,neg,18
1124,咨询,vn,neg,19
1124,安装,v,neg,20
1124,费用,n,neg,21
1124,配置,v,neg,22
1124,等于,v,neg,23
1124,安装,v,neg,24
1124,多余,m,neg,25
1124,费用,n,neg,26
1124,产出,v,neg,27
1124,差,a,neg,28
1124,评,n,neg,29
1124,差评,n,neg,30
1129,差,a,neg,0
1129,评,n,neg,1
1129,东西,ns,neg,2
1129,太,d,neg,3
1129,不好,d,neg,4
1129,大容量,n,neg,5
1129,洗澡,v,neg,6
1129,洗,v,neg,7
1129,完水,v,neg,8
1129,骗人,n,neg,9
1132,产品,n,neg,0
1132,垃圾,n,neg,1
1132,至极,n,neg,2
1132,对不起,l,neg,3
1132,价格,n,neg,4
1132,售后服务,l,neg,5
1132,更是,d,neg,6
1132,表达,v,neg,7
1132,一千,m,neg,8
1132,安装,v,neg,9
1132,花,v,neg,10
1132,三百元,m,neg,11
1132,差钱,n,neg,12
1132,租房子,n,neg,13
1132,失望,v,neg,14
1136,安装费,n,neg,0
1136,特别,d,neg,1
1136,贵,a,neg,2
1136,百多,m,neg,3
1137,客服,n,neg,0
1137,态度,n,neg,1
1137,极差,n,neg,2
1137,解决问题,n,neg,3
1137,问,n,neg,4
1137,方法,n,neg,5
1137,找,v,neg,6
1137,售后,n,neg,7
1145,东西,ns,neg,0
1145,不错,a,neg,1
1145,客服,n,neg,2
1145,服务态度,n,neg,3
1145,太,d,neg,4
1145,垃圾,n,neg,5
1145,推卸责任,n,neg,6
1145,推卸责任,n,neg,7
1146,物流,n,neg,0
1146,送,v,neg,1
1146,快递,v,neg,2
1146,物流,n,neg,3
1146,快递,v,neg,4
1146,牛点,n,neg,5
1146,安装,v,neg,6
1146,收费,n,neg,7
1146,标准,n,neg,8
1146,店面,n,neg,9
1146,展示,v,neg,10
1146,三通,nz,neg,11
1146,弯头,v,neg,12
1146,收费,n,neg,13
1146,安装,v,neg,14
1146,漏水,n,neg,15
1146,接头,v,neg,16
1146,用水,n,neg,17
1146,胶布,v,neg,18
1146,塑料袋,n,neg,19
1146,子,ng,neg,20
1146,水,n,neg,21
1146,压低,v,neg,22
1146,要死,v,neg,23
1146,澡,ng,neg,24
1146,滴水,n,neg,25
1146,安装,v,neg,26
1146,提醒,v,neg,27
1146,装泵,n,neg,28
1146,不用,v,neg,29
1147,废材,n,neg,0
1147,售后,n,neg,1
1147,恶心,n,neg,2
1147,水管,n,neg,3
1147,漏水,n,neg,4
1148,泄,vg,neg,0
1148,压阀,n,neg,1
1148,漏水,n,neg,2
1148,售后,n,neg,3
1148,暴力,n,neg,4
1148,维修,v,neg,5
1148,泄,vg,neg,6
1148,压阀,n,neg,7
1148,拆,v,neg,8
1148,排水,v,neg,9
1148,找,v,neg,10
1148,售后,n,neg,11
1149,天,q,neg,0
1149,昨天,t,neg,1
1149,装,v,neg,2
1149,进水口,n,neg,3
1149,渗水,v,neg,4
1149,渗水,v,neg,5
1149,修好,v,neg,6
1149,了到,v,neg,7
1149,晚上,t,neg,8
1149,遥控器,n,neg,9
1149,又坏了,l,neg,10
1149,无语,v,neg,11
1152,加热,v,neg,0
1152,超级,b,neg,1
1152,慢,a,neg,2
1152,洗澡,v,neg,3
1152,洗,v,neg,4
1152,凉,v,neg,5
1152,掉,v,neg,6
1152,多度,m,neg,7
1152,质量,n,neg,8
1154,差,a,neg,0
1154,评,n,neg,1
1154,差评,n,neg,2
1154,本来,t,neg,3
1154,危险,an,neg,4
1154,用电,n,neg,5
1154,东西,ns,neg,6
1154,插头,n,neg,7
1154,插头,n,neg,8
1154,带有,v,neg,9
1154,漏,v,neg,10
1154,电插头,n,neg,11
1154,带有,v,neg,12
1154,作用,v,neg,13
1154,建议,n,neg,14
1154,后悔,v,neg,15
1157,安装,v,neg,0
1157,人员,n,neg,1
1157,态度恶劣,n,neg,2
1157,欺骗,v,neg,3
1157,用户,n,neg,4
1157,怀疑,v,neg,5
1157,服务质量,n,neg,6
1157,说好,v,neg,7
1157,预定,v,neg,8
1157,日期,t,neg,9
1157,安装,v,neg,10
1157,不来,d,neg,11
1157,欺骗,v,neg,12
1157,用户,n,neg,13
1162,第一次,m,neg,0
1162,没配,v,neg,1
1162,花洒,z,neg,2
1162,安装,v,neg,3
1162,拖,v,neg,4
1162,安装,v,neg,5
1162,老人,n,neg,6
1162,在家,r,neg,7
1162,根本就是,n,neg,8
1162,忽悠,z,neg,9
1162,配件,n,neg,10
1162,安装,v,neg,11
1162,东西,ns,neg,12
1162,一点,m,neg,13
1162,不通,a,neg,14
1162,明明,t,neg,15
1162,连接,v,neg,16
1162,硬是,d,neg,17
1162,安装,v,neg,18
1162,两个,m,neg,19
1162,开关,v,neg,20
1164,安排,v,neg,0
1164,安装,v,neg,1
1164,客房,n,neg,2
1164,差,a,neg,3
1164,态度,n,neg,4
1164,一级,m,neg,5
1164,恶劣,a,neg,6
1164,客服,n,neg,7
1164,客服,n,neg,8
1164,小时,n,neg,9
1164,回复,v,neg,10
1164,小时,n,neg,11
1164,电话,n,neg,12
1164,一塌糊涂,i,neg,13
1164,小心,n,neg,14
1164,店里,n,neg,15
1164,安心,v,neg,16
1174,老太太,nr,neg,0
1174,本来,t,neg,1
1174,冲着,p,neg,2
1174,安装,v,neg,3
1174,两分,m,neg,4
1174,安装,v,neg,5
1174,师傅,nr,neg,6
1174,固定,a,neg,7
1174,插座,n,neg,8
1174,远,a,neg,9
1174,电源线,n,neg,10
1174,加长,v,neg,11
1174,加费,vn,neg,12
1174,固定,a,neg,13
1174,插座,n,neg,14
1174,安装,v,neg,15
1174,水管,n,neg,16
1174,拧不紧,l,neg,17
1174,总,n,neg,18
1174,漏水,n,neg,19
1174,安装,v,neg,20
1174,收不,v,neg,21
1174,收费,n,neg,22
1174,够,v,neg,23
1174,差,a,neg,24
1174,师傅,nr,neg,25
1174,装,n,neg,26
1174,找,v,neg,27
1174,物业,n,neg,28
1174,装,v,neg,29
1174,收,v,neg,30
1174,信任,n,neg,31
1174,东西,ns,neg,32
1175,不好,d,neg,0
1175,加热,v,neg,1
1175,没多久,l,neg,2
1175,能加,v,neg,3
1175,到度,d,neg,4
1175,洗,v,neg,5
1175,几分钟,m,neg,6
1175,热水,n,neg,7
1176,真,d,neg,0
1176,懒,a,neg,1
1176,老婆,n,neg,2
1176,热水,n,neg,3
1176,洗,v,neg,4
1176,没洗,v,neg,5
1176,洗澡,v,neg,6
1176,没洗,v,neg,7
1176,两分钟,m,neg,8
1176,热水,n,neg,9
1176,室内,s,neg,10
1176,温度,n,neg,11
1176,度,zg,neg,12
1176,热水,n,neg,13
1176,哈哈哈,o,neg,14
1176,冻成,v,neg,15
1176,狗,n,neg,16
1176,听说,v,neg,17
1176,款,m,neg,18
1176,洗澡,v,neg,19
1176,提前,v,neg,20
1176,预约,v,neg,21
1176,找,v,neg,22
1176,遥控器,n,neg,23
1176,度,q,neg,24
1176,空气,n,neg,25
1176,里弄,ns,neg,26
1176,分钟,q,neg,27
1176,没弄,v,neg,28
1176,开,v,neg,29
1176,砸,v,neg,30
1176,垃圾,n,neg,31
1176,产品,n,neg,32
1176,安装工,n,neg,33
1176,遥控器,n,neg,34
1176,安好,a,neg,35
1176,走,v,neg,36
1177,一颗,m,neg,0
1177,星,n,neg,1
1177,不想,v,neg,2
1177,三十一,m,neg,3
1177,号,m,neg,4
1177,拍,v,neg,5
1177,当天,t,neg,6
1177,降价,n,neg,7
1177,四号,m,neg,8
1177,申请,v,neg,9
1177,报价,n,neg,10
1177,客服,n,neg,11
1177,告知,v,neg,12
1177,退款,v,neg,13
1177,拍,v,neg,14
1177,告知,v,neg,15
1177,影响,vn,neg,16
1177,配送,v,neg,17
1177,十号,m,neg,18
1177,催单,n,neg,19
1177,十二号,m,neg,20
1177,催单,n,neg,21
1177,客服,n,neg,22
1177,告知,v,neg,23
1177,十二号,m,neg,24
1177,电话,n,neg,25
1177,不通,a,neg,26
1177,拜托,nrt,neg,27
1177,沟通,v,neg,28
1177,聊天,nz,neg,29
1177,接,v,neg,30
1177,电话,n,neg,31
1177,在此之前,i,neg,32
1177,客服,n,neg,33
1177,留,v,neg,34
1177,三个,m,neg,35
1177,电话号码,n,neg,36
1177,有人,r,neg,37
1177,做主,v,neg,38
1177,送货,v,neg,39
1177,时间,n,neg,40
1177,第一次,m,neg,41
1177,更新,d,neg,42
1177,十二号,m,neg,43
1177,送达,v,neg,44
1177,二十,m,neg,45
1177,号,m,neg,46
1177,更新,d,neg,47
1177,十八号,m,neg,48
1177,送达,v,neg,49
1177,客户,n,neg,50
1177,沟通,v,neg,51
1177,三四天,m,neg,52
1177,沟通,v,neg,53
1177,时间,n,neg,54
1177,十小时,j,neg,55
1177,客服,n,neg,56
1177,特色,n,neg,57
1177,一说,u,neg,58
1177,诉求,v,neg,59
1177,发动,vn,neg,60
1177,图,n,neg,61
1177,干脆,d,neg,62
1177,告诉,v,neg,63
1177,线下,n,neg,64
1177,这话,r,neg,65
1177,再见,v,neg,66
1177,承认,v,neg,67
1177,东西,ns,neg,68
1177,便宜,a,neg,69
1177,你家,r,neg,70
1177,几千元,m,neg,71
1177,东西,ns,neg,72
1177,服务,vn,neg,73
1177,便宜,a,neg,74
1177,客户,n,neg,75
1177,三十一,m,neg,76
1177,号,m,neg,77
1177,下单,n,neg,78
1177,十五号,m,neg,79
1177,收到,v,neg,80
1177,货,n,neg,81
1177,过分,n,neg,82
1177,问,v,neg,83
1177,平台,n,neg,84
1177,说法,v,neg,85
1177,下图,v,neg,86
1177,最终,d,neg,87
1177,说法,v,neg,88
1177,店,n,neg,89
1177,欺客,v,neg,90
1177,道理,n,neg,91
1177,十六天,m,neg,92
1177,说法,v,neg,93
1177,说服,v,neg,94
1178,星,n,neg,0
1178,专用,n,neg,1
1178,漏电,nz,neg,2
1178,保护,v,neg,3
1178,插头,n,neg,4
1178,事,n,neg,5
1178,降,v,neg,6
1178,成本,n,neg,7
1187,到货,v,neg,0
1187,师傅,nr,neg,1
1187,上门,ns,neg,2
1187,安装,v,neg,3
1187,找,v,neg,4
1187,客服,n,neg,5
1187,客服,n,neg,6
1187,上门,ns,neg,7
1187,提醒,v,neg,8
1187,上门,ns,neg,9
1187,安装,v,neg,10
1187,坑,n,neg,11
1187,差,a,neg,12
1187,评,n,neg,13
1192,差评,n,neg,0
1192,安装,v,neg,1
1192,装,v,neg,2
1192,歪,v,neg,3
1192,挂架,v,neg,4
1192,收,v,neg,5
1192,架子,n,neg,6
1192,自带,n,neg,7
1193,双,n,neg,0
1193,几百块,m,neg,1
1193,钱,n,neg,2
1193,物流,n,neg,3
1193,整,m,neg,4
1193,很惨,a,neg,5
1193,双,n,neg,6
1193,物流配送,n,neg,7
1193,理解,v,neg,8
1193,下单,n,neg,9
1193,号,q,neg,10
1193,配送,v,neg,11
1193,号,q,neg,12
1193,号,q,neg,13
1193,送,v,neg,14
1193,客服,n,neg,15
1193,电话,n,neg,16
1193,帮,v,neg,17
1193,催,v,neg,18
1193,天气,n,neg,19
1193,冷,a,neg,20
1193,又坏了,l,neg,21
1193,急,v,neg,22
1193,客服,n,neg,23
1193,答应,v,neg,24
1193,号,q,neg,25
1193,送,v,neg,26
1193,打电话,l,neg,27
1193,号,q,neg,28
1193,号,m,neg,29
1193,早上,t,neg,30
1193,起床,v,neg,31
1193,发,v,neg,32
1193,条,n,neg,33
1193,信息,n,neg,34
1193,号,q,neg,35
1193,送,v,neg,36
1193,整整,vn,neg,37
1193,搞,v,neg,38
1193,礼拜,ns,neg,39
1193,安装,v,neg,40
1193,吐血,v,neg,41
1193,希望,v,neg,42
1193,产品,n,neg,43
1193,耐用,a,neg,44
1193,烧水,n,neg,45
1193,慢,a,neg,46
1193,保温,n,neg,47
1193,很久,m,neg,48
1193,热水,n,neg,49
1195,欺骗,v,neg,0
1195,消费者,n,neg,1
1195,无线,n,neg,2
1195,遥控,vn,neg,3
1195,功能,n,neg,4
1195,形同虚设,l,neg,5
1195,产品,n,neg,6
1195,介绍,v,neg,7
1195,遥控,vn,neg,8
1195,距离,n,neg,9
1195,米,q,neg,10
1195,实际上,d,neg,11
1195,不到,v,neg,12
1195,一米,m,neg,13
1195,距离,n,neg,14
1195,介绍,v,neg,15
1195,装,v,neg,16
1195,室外,s,neg,17
1195,符合,v,neg,18
1195,产品,n,neg,19
1195,介绍,v,neg,20
1195,询问,v,neg,21
1195,客服,n,neg,22
1195,微笑,vn,neg,23
1195,回复,v,neg,24
1195,回复,v,neg,25
1198,先前,t,neg,0
1198,客服,n,neg,1
1198,告知,v,neg,2
1198,随机,d,neg,3
1198,送,v,neg,4
1198,活动,vn,neg,5
1198,晚上,t,neg,6
1198,欺骗,v,neg,7
1198,消费者,n,neg,8
1198,送来,v,neg,9
1198,赔,v,neg,10
1198,卡,n,neg,11
1198,卷,q,neg,12
1198,爱要,a,neg,13
1198,地方,n,neg,14
1198,投诉,v,neg,15
1198,随机,d,neg,16
1198,发货,n,neg,17
1198,垃圾,n,neg,18
1198,活动,vn,neg,19
1198,老款,n,neg,20
1198,冲当,a,neg,21
1198,新款,n,neg,22
1198,美其名曰,nr,neg,23
1198,做,v,neg,24
1198,活动,vn,neg,25
1198,清理,a,neg,26
1198,库存,n,neg,27
1198,你老,r,neg,28
1198,款,m,neg,29
1198,卖,v,neg,30
1198,钱,n,neg,31
1198,下架,v,neg,32
1198,链接,n,neg,33
1198,供应商,n,neg,34
1198,赔卡,n,neg,35
1198,完事,v,neg,36
1198,消费者,n,neg,37
1198,傻,a,neg,38
1198,差,a,neg,39
1198,卡,n,neg,40
1198,事,n,neg,41
1198,劝,v,neg,42
1201,差,a,neg,0
1201,安装,v,neg,1
1201,梯子,n,neg,2
1201,备,v,neg,3
1201,梯子,n,neg,4
1201,安装,v,neg,5
1201,安装,v,neg,6
1201,梯子,n,neg,7
1201,常规,n,neg,8
1201,装,v,neg,9
1201,空调,n,neg,10
1201,黑,a,neg,11
1201,备,v,neg,12
1201,绳,nr,neg,13
1201,打电,v,neg,14
1201,活给,vn,neg,15
1201,威胁,vn,neg,16
1201,得给,v,neg,17
1201,装,v,neg,18
1201,质量,n,neg,19
1201,真的,d,neg,20
1201,担心,v,neg,21
1201,企业,n,neg,22
1201,生存,v,neg,23
1202,真心,d,neg,0
1202,不怎么样,l,neg,1
1202,加热,v,neg,2
1202,慢,a,neg,3
1202,热水,n,neg,4
1202,洗,v,neg,5
1202,差,a,neg,6
1202,评,n,neg,7
1206,售后服务,l,neg,0
1206,太,d,neg,1
1206,差,a,neg,2
1206,煤气,n,neg,3
1206,改装,v,neg,4
1206,安装,v,neg,5
1206,师傅,nr,neg,6
1206,傍晚,t,neg,7
1206,点,m,neg,8
1206,水管,n,neg,9
1206,室外,s,neg,10
1206,接,v,neg,11
1206,电路,n,neg,12
1206,铝线,n,neg,13
1206,不行,v,neg,14
1206,改,v,neg,15
1206,铜线,n,neg,16
1206,接受,v,neg,17
1206,装,v,neg,18
1206,了要,v,neg,19
1206,挂,v,neg,20
1206,拍照,v,neg,21
1206,走,v,neg,22
1206,回访,v,neg,23
1206,服务态度,n,neg,24
1206,垃圾,n,neg,25
1206,售后服务,l,neg,26
1206,花钱,n,neg,27
1206,搞定,v,neg,28
1206,算了,v,neg,29
1210,发货,n,neg,0
1210,慢,a,neg,1
1210,差,a,neg,2
1210,评,n,neg,3
1213,天,q,neg,0
1213,凉,v,neg,1
1213,热水,n,neg,2
1213,调节,vn,neg,3
1213,感觉,n,neg,4
1213,越发,d,neg,5
1213,感觉,n,neg,6
1213,安装,v,neg,7
1213,太,d,neg,8
1213,低,a,neg,9
1213,安装,v,neg,10
1213,时,ng,neg,11
1213,提出,v,neg,12
1213,建议,n,neg,13
1213,高,a,neg,14
1213,花洒,nr,neg,15
1213,太,d,neg,16
1213,低,a,neg,17
1213,不爽,a,neg,18
1213,凉,v,neg,19
1213,热水,n,neg,20
1213,阀,n,neg,21
1213,螺丝,n,neg,22
1213,没上,v,neg,23
1213,用户,n,neg,24
1213,发现,v,neg,25
1213,家,m,neg,26
1213,材料,n,neg,27
1213,齐全,nr,neg,28
1213,安装,v,neg,29
1213,免费,vn,neg,30
1213,迟迟,d,neg,31
1213,安装,v,neg,32
1213,迟,a,neg,33
1213,半天,m,neg,34
1213,收,v,neg,35
1213,安装费,n,neg,36
1213,材料费,n,neg,37
1213,图,n,neg,38
1213,安装,v,neg,39
1213,装上去,v,neg,40
1213,连电,n,neg,41
1213,接通,v,neg,42
1213,电工证,n,neg,43
1213,装电,n,neg,44
1213,指导,n,neg,45
1213,好坏,v,neg,46
1213,用户,n,neg,47
1213,售后服务,l,neg,48
1213,配送,v,neg,49
1213,发货,n,neg,50
1213,很好,a,neg,51
1213,客服,n,neg,52
1213,态度,n,neg,53
1213,售后服务,l,neg,54
1213,态度,n,neg,55
1213,恶劣,a,neg,56
1213,呆板,n,neg,57
1213,不通人情,n,neg,58
1213,安装,v,neg,59
1213,几天,m,neg,60
1213,天气,n,neg,61
1213,冷,a,neg,62
1213,我会,n,neg,63
1213,退货,v,neg,64
1213,话,n,neg,65
1213,图,n,neg,66
1213,说话,v,neg,67
1213,希望,v,neg,68
1213,反醒,v,neg,69
1213,越做越,v,neg,70
1215,遥控器,n,neg,0
1215,不好,d,neg,1
1217,后悔,v,neg,0
1217,早,a,neg,1
1217,万和,nz,neg,2
1217,便宜,a,neg,3
1217,四五百,m,neg,4
1217,显示,v,neg,5
1217,温度,n,neg,6
1217,鸡肋,n,neg,7
1217,预约,v,neg,8
1217,保温,n,neg,9
1217,形同虚设,l,neg,10
1217,关键,n,neg,11
1217,漏电,nz,neg,12
1217,保护器,n,neg,13
1217,插头,n,neg,14
1217,平常,a,neg,15
1217,家里,s,neg,16
1217,装,v,neg,17
1217,地线,n,neg,18
1217,搭,v,neg,19
1217,混,n,neg,20
1217,水阀,n,neg,21
1217,花洒,nr,neg,22
1217,太,d,neg,23
1217,差,a,neg,24
1217,全,a,neg,25
1217,塑料,n,neg,26
1217,稍微,d,neg,27
1217,用力,n,neg,28
1217,感觉,n,neg,29
1217,破,v,neg,30
1217,样子,n,neg,31
1217,控制,v,neg,32
1217,成本,n,neg,33
1217,控制,v,neg,34
1217,成,n,neg,35
1217,样子,n,neg,36
1217,越做越,v,neg,37
1217,差劲,n,neg,38
1221,售后,n,neg,0
1221,安装,v,neg,1
1221,太,d,neg,2
1221,闹心,v,neg,3
1221,客服,n,neg,4
1221,态度,n,neg,5
1221,不好,d,neg,6
1221,安装费,n,neg,7
1221,偏,d,neg,8
1221,高,a,neg,9
1226,差,a,neg,0
1226,评,n,neg,1
1226,货,n,neg,2
1226,催,v,neg,3
1226,不来,v,neg,4
1226,安装,v,neg,5
1226,费用,n,neg,6
1226,偏,d,neg,7
1226,高,a,neg,8
1226,还装,v,neg,9
1226,不美观,l,neg,10
1226,失望,v,neg,11
1226,购物,n,neg,12
1227,双,m,neg,0
1227,号,m,neg,1
1227,送到,v,neg,2
1227,路上,s,neg,3
1227,跑,v,neg,4
1227,整整,vn,neg,5
1227,天,q,neg,6
1227,互相推诿,l,neg,7
1227,解决,v,neg,8
1227,服务态度,n,neg,9
1227,不好,d,neg,10
1228,拖拉,nz,neg,0
1228,这么久,r,neg,1
1228,个差,n,neg,2
1228,评,v,neg,3
1228,原因,n,neg,4
1228,简单,a,neg,5
1228,安装费,n,neg,6
1228,封顶,n,neg,7
1228,政策,n,neg,8
1228,描述,v,neg,9
1228,模糊不清,l,neg,10
1228,商品,n,neg,11
1228,描述,v,neg,12
1228,买家,n,neg,13
1228,自备,v,neg,14
1228,辅材,n,neg,15
1228,水管,n,neg,16
1228,米,m,neg,17
1228,安装,v,neg,18
1228,免费,vn,neg,19
1228,超出,v,neg,20
1228,一米,m,neg,21
1228,收,v,neg,22
1228,售后,n,neg,23
1228,却说,v,neg,24
1228,全用,n,neg,25
1228,售后,n,neg,26
1228,辅材,n,neg,27
1228,米,q,neg,28
1228,封顶,n,neg,29
1228,客服,n,neg,30
1228,告知,v,neg,31
1228,封顶,n,neg,32
1228,常规,n,neg,33
1228,安装,v,neg,34
1228,常规,n,neg,35
1228,安装,v,neg,36
1228,描述,v,neg,37
1228,说用,v,neg,38
1228,售后,n,neg,39
1228,辅材,n,neg,40
1228,问,v,neg,41
1228,客服,n,neg,42
1228,客服,n,neg,43
1228,疏忽,v,neg,44
1228,拖,v,neg,45
1228,评价,n,neg,46
1228,疏忽,v,neg,47
1228,改正,v,neg,48
1228,收到,v,neg,49
1228,货,n,neg,50
1228,一个多月,m,neg,51
1228,描述,v,neg,52
1228,更改,v,neg,53
1228,模糊,a,neg,54
1228,描述,v,neg,55
1228,安装费,n,neg,56
1228,误导性,n,neg,57
1228,描述,v,neg,58
1228,迟迟,d,neg,59
1228,更改,v,neg,60
1228,顾客,nr,neg,61
1228,误解,v,neg,62
1228,售后,n,neg,63
1228,坑,n,neg,64
1230,外行,n,neg,0
1230,价钱,n,neg,1
1230,加,v,neg,2
1230,郁闷,a,neg,3
1230,家里,s,neg,4
1230,安装,v,neg,5
1230,师傅,nr,neg,6
1230,六百,m,neg,7
1230,砍价,v,neg,8
1230,砍,v,neg,9
1230,四百,m,neg,10
1230,零件,mq,neg,11
1230,贵,a,neg,12
1230,不贵,a,neg,13
1230,为啥,r,neg,14
1230,四百,m,neg,15
1234,包,v,neg,0
1234,安装,v,neg,1
1234,收,v,neg,2
1234,材料费,n,neg,3
1234,垃圾,n,neg,4
1235,买来,v,neg,0
1235,安装,v,neg,1
1235,安全阀,nz,neg,2
1235,漏水,n,neg,3
1235,售后,n,neg,4
1235,客服,n,neg,5
1235,补发,v,neg,6
1235,墨迹,n,neg,7
1235,天,q,neg,8
1235,给我发,n,neg,9
1235,给我发,n,neg,10
1235,快递,v,neg,11
1235,号,m,neg,12
1235,我一,r,neg,13
1235,查,v,neg,14
1235,快递,v,neg,15
1235,一点,m,neg,16
1235,诚信,nz,neg,17
1235,气,n,neg,18
1235,办法,n,neg,19
1235,只能,v,neg,20
1235,售后,n,neg,21
1235,经销商,n,neg,22
1235,自掏腰包,v,neg,23
1235,工地,n,neg,24
1235,兄弟,n,neg,25
1235,洗澡,v,neg,26
1235,第一次,m,neg,27
1235,家电,j,neg,28
1235,幸亏,d,neg,29
1235,组建,v,neg,30
1235,项目部,n,neg,31
1235,便宜,a,neg,32
1235,家电,j,neg,33
1235,解决,v,neg,34
1235,这辈子,l,neg,35
1235,东西,ns,neg,36
1235,差,a,neg,37
1235,评,n,neg,38
1235,差,a,neg,39
1235,评,n,neg,40
